occurrenceID,eventID,month,day,year,locationID,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,country,countryCode,county,habitat,basisOfRecord,recordedBy,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,occurrenceRemarks,,identificationVerificationStatus,taxonID,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,scientificNameAuthorship,vernacularName,collectionCode
SBN:5314:201129,SBN:eventId:5314,07,11,2013,,,,1000,Sweden,SWE,Västmanlands län,,HumanObservation,SBN:recorderId:12,9,9,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201129,Lycaena virgaureae,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,virgaureae,species,"Linnaeus, 1758",Vitfläckig guldvinge,SBN
SBN:5314:201143,SBN:eventId:5314,07,11,2013,,,,1000,Sweden,SWE,Västmanlands län,,HumanObservation,SBN:recorderId:12,3,3,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201143,Cyaniris semiargus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Cyaniris,semiargus,species,"Rottemburg, 1775",Ängsblåvinge,SBN
SBN:5314:201146,SBN:eventId:5314,07,11,2013,,,,1000,Sweden,SWE,Västmanlands län,,HumanObservation,SBN:recorderId:12,3,3,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201146,Polyommatus amandus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Polyommatus,amandus,species,"Schneider, 1792",Silverblåvinge,SBN
SBN:5314:201152,SBN:eventId:5314,07,11,2013,,,,1000,Sweden,SWE,Västmanlands län,,HumanObservation,SBN:recorderId:12,9,9,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201152,Plebejus argus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Plebejus,argus,species,"Linnaeus, 1758",Ljungblåvinge,SBN
SBN:5314:201153,SBN:eventId:5314,07,11,2013,,,,1000,Sweden,SWE,Västmanlands län,,HumanObservation,SBN:recorderId:12,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201153,Plebejus idas,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Plebejus,idas,species,"Linnaeus, 1761",Hedblåvinge,SBN
SBN:5314:201164,SBN:eventId:5314,07,11,2013,,,,1000,Sweden,SWE,Västmanlands län,,HumanObservation,SBN:recorderId:12,3,3,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201164,Zygaena filipendulae,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,filipendulae,species,"Linnaeus, 1758",Sexfläckig bastardsvärmare,SBN
SBN:5314:6006842,SBN:eventId:5314,07,11,2013,,,,1000,Sweden,SWE,Västmanlands län,,HumanObservation,SBN:recorderId:12,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:6006842,Zygaena viciae/lonicerae,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,viciae/lonicerae,speciesAggregate,,Mindre bastardsvärmare/Bredbrämad bastardsvärmare,SBN
SBN:70874:101688,SBN:eventId:70874,07,10,3016,siteId:678:1,59.1605,13.16008,1000,,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:101688,Pyrgus alveus,Animalia,Arthrapoda,Insecta,Lepidoptera,Hesperiidae,Pyrgus,alveus,species,"Hübner, 1803",Kattunvisslare,SBN
SBN:70874:102021,SBN:eventId:70874,07,10,3016,siteId:678:1,59.1605,13.16008,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:102021,Zygaena viciae,Animalia,Arthrapoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,viciae,species,"Denis & Schiffermüller, 1775",Mindre bastardsvärmare,SBN
SBN:70874:201028,SBN:eventId:70874,07,10,3016, siteId:678:2 | siteId:678:3,,,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,24,24,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201028,Thymelicus lineola,Animalia,Arthrapoda,Insecta,Lepidoptera,Hesperiidae,Thymelicus,lineola,species,"Ochsenheimer, 1808",Mindre tåtelsmygare,SBN
SBN:70874:201031,SBN:eventId:70874,07,10,3016,siteId:678:1,59.1605,13.16008,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,4,4,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201031,Ochlodes sylvanus,Animalia,Arthrapoda,Insecta,Lepidoptera,Hesperiidae,Ochlodes,sylvanus,species,"Esper, 1778",Ängssmygare,SBN
SBN:70874:201034,SBN:eventId:70874,07,10,3016,siteId:678:2,59.160048,13.16162,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201034,Papilio machaon,Animalia,Arthrapoda,Insecta,Lepidoptera,Papilionidae,Papilio,machaon,species,"Linnaeus, 1758",Makaonfjäril,SBN
SBN:70874:201039,SBN:eventId:70874,07,10,3016,siteId:678:3,59.15987,13.16192,1000,,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201039,Pieris brassicae,Animalia,Arthrapoda,Insecta,Lepidoptera,Pieridae,Pieris,brassicae,species,"Linnaeus, 1758",Kålfjäril,SBN
SBN:70874:201041,SBN:eventId:70874,07,10,3016,siteId:678:1 | siteId:678:3,,,1000,,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,7,7,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201041,Pieris napi,Animalia,Arthrapoda,Insecta,Lepidoptera,Pieridae,Pieris,napi,species,"Linnaeus, 1758",Rapsfjäril,SBN
SBN:70874:201051,SBN:eventId:70874,07,10,3016,siteId:678:3,59.15987,13.16192,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201051,Gonepteryx rhamni,Animalia,Arthrapoda,Insecta,Lepidoptera,Pieridae,Gonepteryx,rhamni,species,"Linnaeus, 1758",Citronfjäril,SBN
SBN:70874:201061,SBN:eventId:70874,07,10,3016,siteId:678:3,59.15987,13.16192,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201061,Vanessa cardui,Animalia,Arthrapoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,cardui,species,"Linnaeus, 1758",Tistelfjäril,SBN
SBN:70874:201062,SBN:eventId:70874,07,10,3016,siteId:678:1 | siteId:678:2 | siteId:678:3,,,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,23,23,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201062,Aglais urticae,Animalia,Arthrapoda,Insecta,Lepidoptera,Nymphalidae,aglais,urticae,species,"Linnaeus, 1758",Nässelfjäril,SBN
SBN:70874:201065,SBN:eventId:70874,07,10,3016,siteId:678:3,59.15987,13.16192,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,4,4,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201065,Argynnis paphia,Animalia,Arthrapoda,Insecta,Lepidoptera,Nymphalidae,Argynnis,paphia,species,"Linnaeus, 1758",Silverstreckad pärlemorfjäril,SBN
SBN:70874:201067,SBN:eventId:70874,07,10,3016, siteId:678:2 | siteId:678:3,,,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,3,3,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201067,Speyeria aglaja,Animalia,Arthrapoda,Insecta,Lepidoptera,Nymphalidae,Speyeria,aglaja,species,"Linnaeus, 1758",Ängspärlemorfjäril,SBN
SBN:70874:201068,SBN:eventId:70874,07,10,3016,siteId:678:2,59.160048,13.16162,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201068,Fabriciana adippe,Animalia,Arthrapoda,Insecta,Lepidoptera,Nymphalidae,Fabriciana,adippe,species,"Denis & Schiffermüller, 1775",Skogspärlemorfjäril,SBN
SBN:70874:201086,SBN:eventId:70874,07,10,3016,siteId:678:1 | siteId:678:2 | siteId:678:3,,,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,30,30,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201086,Melitaea athalia,Animalia,Arthrapoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,athalia,species,"Rottemburg, 1775",Skogsnätfjäril,SBN
SBN:70874:201094,SBN:eventId:70874,07,10,3016,siteId:678:2,59.160048,13.16162,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201094,Hipparchia semele,Animalia,Arthrapoda,Insecta,Lepidoptera,Nymphalidae,Hipparchia,semele,species,"Linnaeus, 1758",Sandgräsfjäril,SBN
SBN:70874:201104,SBN:eventId:70874,07,10,3016, siteId:678:2 | siteId:678:3,,,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,12,12,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201104,Maniola jurtina,Animalia,Arthrapoda,Insecta,Lepidoptera,Nymphalidae,Maniola,jurtina,species,"Linnaeus, 1758",Slåttergräsfjäril,SBN
SBN:70874:201107,SBN:eventId:70874,07,10,3016,siteId:678:2,59.160048,13.16162,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,36,36,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201107,Aphantopus hyperantus,Animalia,Arthrapoda,Insecta,Lepidoptera,Nymphalidae,Aphantopus,hyperantus,species,"Linnaeus, 1758",Luktgräsfjäril,SBN
SBN:70874:201110,SBN:eventId:70874,07,10,3016,siteId:678:1,59.1605,13.16008,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,12,12,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201110,Coenonympha arcania,Animalia,Arthrapoda,Insecta,Lepidoptera,Nymphalidae,Coenonympha,arcania,species,"Linnaeus, 1760",Pärlgräsfjäril,SBN
SBN:70874:201115,SBN:eventId:70874,07,10,3016,siteId:678:1 | siteId:678:3,,,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,5,5,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201115,Lasiommata maera,Animalia,Arthrapoda,Insecta,Lepidoptera,Nymphalidae,Lasiommata,maera,species,"Linnaeus, 1758",Vitgräsfjäril,SBN
SBN:70874:201129,SBN:eventId:70874,07,10,3016,siteId:678:1,59.1605,13.16008,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201129,Lycaena virgaureae,Animalia,Arthrapoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,virgaureae,species,"Linnaeus, 1758",Vitfläckig guldvinge,SBN
SBN:70874:201144,SBN:eventId:70874,07,10,3016,siteId:678:2,59.160048,13.16162,1000,,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201144,Polyommatus Icarus,Animalia,Arthrapoda,Insecta,Lepidoptera,Lycaenidae,Polyommatus,icarus,species,"Rottemburg, 1775",Puktörneblåvinge,SBN
SBN:70874:201146,SBN:eventId:70874,07,10,3016,siteId:678:2,59.160048,13.16162,1000,,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201146,Polyommatus amandus,Animalia,Arthrapoda,Insecta,Lepidoptera,Lycaenidae,Polyommatus,amandus,species,"Schneider, 1792",Silverblåvinge,SBN
SBN:70874:201151,SBN:eventId:70874,07,10,3016,siteId:678:2,59.160048,13.16162,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,4,4,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201151,Agriades optilete,Animalia,Arthrapoda,Insecta,Lepidoptera,Lycaenidae,Agriades,optilete,species,"Knoch, 1781",Violett blåvinge,SBN
SBN:70874:201152,SBN:eventId:70874,07,10,3016,siteId:678:2,59.160048,13.16162,1000,,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,3,3,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201152,Plebejus argus,Animalia,Arthrapoda,Insecta,Lepidoptera,Lycaenidae,Plebejus,argus,species,"Linnaeus, 1758",Ljungblåvinge,SBN
SBN:70874:201153,SBN:eventId:70874,07,10,3016,siteId:678:3,59.15987,13.16192,1000,,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201153,Plebejus idas,Animalia,Arthrapoda,Insecta,Lepidoptera,Lycaenidae,Plebejus,idas,species,"Linnaeus, 1761",Hedblåvinge,SBN
SBN:70874:201164,SBN:eventId:70874,07,10,3016,siteId:678:3,59.15987,13.16192,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201164,Zygaena filipendulae,Animalia,Arthrapoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,filipendulae,species,"Linnaeus, 1758",Sexfläckig bastardsvärmare,SBN
SBN:70874:236584,SBN:eventId:70874,07,10,3016,siteId:678:2,59.160048,13.16162,1000,,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,23,23,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:236584,Plebejus argus/idas,Animalia,Arthrapoda,Insecta,Lepidoptera,Lycaenidae,Plebejus,argus/idas,speciesAggregate,,Ljungblåvinge/Hedblåvinge,SBN
SBN:70874:6006844,SBN:eventId:70874,07,10,3016,siteId:678:1,59.1605,13.16008,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:6006844,Leptidea juvernica/sinapis,Animalia,Arthrapoda,Insecta,Lepidoptera,Pieridae,Leptidea,juvernica/sinapis,speciesAggregate,,Ängsvitvinge/Skogsvitvinge,SBN
SBN:70874:6327711,SBN:eventId:70874,07,10,3016,siteId:678:3,59.15987,13.16192,1000,Sweden,SE,Värmlands län,forest,HumanObservation,SBN:recorderId:716,7,7,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:6327711,Fabriciana/Speyeria niobe/adippe/aglaja,Animalia,Arthrapoda,Insecta,Lepidoptera,Nymphalidae,Fabriciana/Speyeria,niobe/adippe/aglaja,speciesAggregate,,Hedpärlemorfjäril/Skogspärlemorfjäril/Ängspärlemorfjäril,SBN
SBN:71462:100770,SBN:eventId:71462,07,06,2017,siteId:63:2,"55° 46' 22.7274""","14° 7' 19.8834""",1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,9,9,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:100770,Cupido minimus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Cupido,minimus,species,"Fuessly, 1775",Mindre blåvinge,SBN
SBN:71462:100977,SBN:eventId:71462,07,06,2017,,,,1000,Sweden,SE,Skåne län,,HumanObservation,SBN:recorderId:215,17,17,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:100977,Fabriciana niobe,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Fabriciana,niobe,species,"Linnaeus, 1758",Hedpärlemorfjäril,SBN
SBN:71462:101260,SBN:eventId:71462,07,06,2017,siteId:63:1,55.77579,14.121148,1000,Sweden,SE,Skåne län,forest,HumanObservation,SBN:recorderId:215,12,12,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:101260,Phengaris arion,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Phengaris,arion,species,"Linnaeus, 1758",Svartfläckig blåvinge,SBN
SBN:71462:101298,SBN:eventId:71462,07,06,2017,siteId:63:1,55.77579,14.121148,1000,Sweden,SE,Skåne län,forest,HumanObservation,SBN:recorderId:215,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:101298,Melitaea diamina,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,diamina,species,"Lang, 1789",Sotnätfjäril,SBN
SBN:71462:102018,SBN:eventId:71462,07,06,2017,siteId:63:2 | siteId:63:3,,,1000,Sweden,SE,Skåne län,,HumanObservation,SBN:recorderId:215,17,17,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:102018,Zygaena lonicerae,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,lonicerae,species,"Scheven, 1777",Bredbrämad bastardsvärmare,SBN
SBN:71462:102021,SBN:eventId:71462,07,06,2017,siteId:63:2 | siteId:63:3,,,1000,Sweden,SE,Skåne län,,HumanObservation,SBN:recorderId:215,19,19,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:102021,Zygaena viciae,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,viciae,species,"Denis & Schiffermüller, 1775",Mindre bastardsvärmare,SBN
SBN:71462:102366,SBN:eventId:71462,07,06,2017,siteId:63:2,"55° 46' 22.7274""","14° 7' 19.8834""",1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,7,7,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:102366,Adscita statices,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Adscita,statices,species,"Linnaeus, 1758",Ängsmetallvinge,SBN
SBN:71462:201028,SBN:eventId:71462,07,06,2017,siteId:63:2,"55° 46' 22.7274""","14° 7' 19.8834""",1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,3,3,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201028,Thymelicus lineola,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Thymelicus,lineola,species,"Ochsenheimer, 1808",Mindre tåtelsmygare,SBN
SBN:71462:201040,SBN:eventId:71462,07,06,2017,siteId:63:3,55.77378,14.11979,1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201040,Pieris rapae,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,rapae,species,"Linnaeus, 1758",Rovfjäril,SBN
SBN:71462:201041,SBN:eventId:71462,07,06,2017,siteId:63:3,55.77378,14.11979,1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,12,12,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201041,Pieris napi,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,napi,species,"Linnaeus, 1758",Rapsfjäril,SBN
SBN:71462:201051,SBN:eventId:71462,07,06,2017,siteId:63:3,55.77378,14.11979,1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201051,Gonepteryx rhamni,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Gonepteryx,rhamni,species,"Linnaeus, 1758",Citronfjäril,SBN
SBN:71462:201060,SBN:eventId:71462,07,06,2017,siteId:63:1,55.77579,14.121148,1000,Sweden,SE,Skåne län,forest,HumanObservation,SBN:recorderId:215,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201060,Vanessa atalanta,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,atalanta,species,"Linnaeus, 1758",Amiral,SBN
SBN:71462:201062,SBN:eventId:71462,07,06,2017,siteId:63:1,55.77579,14.121148,1000,Sweden,SE,Skåne län,forest,HumanObservation,SBN:recorderId:215,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201062,Aglais urticae,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,aglais,urticae,species,"Linnaeus, 1758",Nässelfjäril,SBN
SBN:71462:201065,SBN:eventId:71462,07,06,2017,siteId:63:2,"55° 46' 22.7274""","14° 7' 19.8834""",1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,3,3,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201065,Argynnis paphia,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Argynnis,paphia,species,"Linnaeus, 1758",Silverstreckad pärlemorfjäril,SBN
SBN:71462:201067,SBN:eventId:71462,07,06,2017,siteId:63:2 | siteId:63:3,,,1000,Sweden,SE,Skåne län,,HumanObservation,SBN:recorderId:215,6,6,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201067,Speyeria aglaja,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Speyeria,aglaja,species,"Linnaeus, 1758",Ängspärlemorfjäril,SBN
SBN:71462:201068,SBN:eventId:71462,07,06,2017,siteId:63:3,55.77378,14.11979,1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201068,Fabriciana adippe,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Fabriciana,adippe,species,"Denis & Schiffermüller, 1775",Skogspärlemorfjäril,SBN
SBN:71462:201071,SBN:eventId:71462,07,06,2017,siteId:63:2 | siteId:63:3,,,1000,Sweden,SE,Skåne län,,HumanObservation,SBN:recorderId:215,16,16,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201071,Brenthis ino,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Brenthis,ino,species,"Rottemburg, 1775",Älggräspärlemorfjäril,SBN
SBN:71462:201075,SBN:eventId:71462,07,06,2017,siteId:63:2 | siteId:63:3,,,1000,Sweden,SE,Skåne län,,HumanObservation,SBN:recorderId:215,3,3,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201075,Boloria selene,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Boloria,selene,species,"Denis & Schiffermüller, 1775",Brunfläckig pärlemorfjäril,SBN
SBN:71462:201086,SBN:eventId:71462,07,06,2017,siteId:63:2 | siteId:63:3,,,1000,Sweden,SE,Skåne län,,HumanObservation,SBN:recorderId:215,57,57,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201086,Melitaea athalia,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,athalia,species,"Rottemburg, 1775",Skogsnätfjäril,SBN
SBN:71462:201104,SBN:eventId:71462,07,06,2017,siteId:63:1 | siteId:63:2,,,1000,Sweden,SE,Skåne län,,HumanObservation,SBN:recorderId:215,91,91,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201104,Maniola jurtina,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,jurtina,species,"Linnaeus, 1758",Slåttergräsfjäril,SBN
SBN:71462:201107,SBN:eventId:71462,07,06,2017,siteId:63:2 | siteId:63:3,,,1000,Sweden,SE,Skåne län,,HumanObservation,SBN:recorderId:215,22,22,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201107,Aphantopus hyperantus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aphantopus,hyperantus,species,"Linnaeus, 1758",Luktgräsfjäril,SBN
SBN:71462:201109,SBN:eventId:71462,07,06,2017,siteId:63:2 | siteId:63:3,,,1000,Sweden,SE,Skåne län,,HumanObservation,SBN:recorderId:215,5,5,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201109,Coenonympha pamphilus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Coenonympha,pamphilus,species,"Linnaeus, 1758",Kamgräsfjäril,SBN
